age,gender,marital_status,dependents,education,self_employed,income_annual,loan_amount,loan_amount_term,credit_history,property_area,loan_grade,debt_to_income_ratio,delinquencies_2yrs,open_accounts,total_accounts,risk_score,default,application_date,app_year,app_month,app_quarter,app_dayofweek,app_weekend,days_since_reference,loan_to_income_ratio,monthly_payment,debt_to_income,credit_to_loan_ratio,income_per_dependent,payment_to_income_ratio,age_group,income_group,loan_amount_group,debt_burden,risk_score_bucket
31,Male,Married,0,Not Graduate,Yes,15220.0,20098.0,48,1,Urban,B,0.0319671202043334,1,4,8,442,1,2023-09-26,2023,9,3,1,0,269,1.3204993429697767,418.7083333333333,0.33012483548216176,0.021992238032540936,15220.0,0.33012483572075396,25-34,Very Low,Small,Very Low,Poor
31,Female,Single,0,Not Graduate,No,28190.0,21784.0,36,1,Rural,B,0.1445476861304755,0,6,10,418,1,2023-12-06,2023,12,4,2,0,340,0.7727562965590635,605.1111111111111,0.2575854320767048,0.01918839515152459,28190.0,0.257585432177217,25-34,Very Low,Small,Low,Poor
20,Female,Married,0,Not Graduate,No,53985.0,14869.0,48,1,Rural,B,0.2294366752506672,0,3,9,456,1,2023-12-30,2023,12,4,5,1,364,0.2754283597295545,309.7708333333333,0.0688570899170828,0.030667832400923543,53985.0,0.06885708993111314,18-24,Low,Small,Medium,Poor
37,Female,Widowed,0,Graduate,No,28421.0,34455.0,36,1,Semiurban,A,0.1667204439754437,0,8,7,554,0,2023-05-28,2023,5,2,6,1,148,1.212307800570001,957.0833333333334,0.404102600019379,0.01607894354909073,28421.0,0.4041026001757819,35-44,Very Low,Medium,Low,Fair
37,Male,Married,0,Not Graduate,No,25131.0,35671.0,60,1,Urban,B,0.2265775472122579,1,6,2,569,0,2023-02-22,2023,2,1,2,0,53,1.419402331781465,594.5166666666667,0.2838804662207407,0.015951333015167747,25131.0,0.283880466344997,35-44,Very Low,Medium,Medium,Fair
35,Female,Divorced,1,Graduate,No,29964.0,31852.0,60,1,Rural,A,0.0896903765602999,1,6,6,483,1,2023-11-14,2023,11,4,1,0,318,1.0630089440662127,530.8666666666667,0.21260178872809968,0.01516388295820784,14982.0,0.2126017888061473,35-44,Very Low,Medium,Very Low,Poor
32,Male,Married,1,Graduate,No,52787.0,16176.0,24,1,Semiurban,B,0.0301755910010144,0,3,8,576,1,2023-06-10,2023,6,2,5,1,161,0.3064390853808703,674.0,0.15321954265560392,0.03560830860313994,26393.5,0.15321954268753255,25-34,Low,Small,Very Low,Fair
20,Male,Married,0,Not Graduate,No,43498.0,9873.0,24,0,Urban,A,0.1440032640396165,1,5,6,300,1,2023-02-18,2023,2,1,5,1,49,0.22697595291737552,411.375,0.11348797642737929,0.03038590093888525,43498.0,0.11348797645607872,18-24,Low,Very Small,Low,Very Poor
30,Male,Divorced,0,Graduate,No,32446.0,46354.0,60,1,Semiurban,E,0.1381593448891619,0,2,11,477,1,2023-08-28,2023,8,3,0,0,240,1.4286506811317266,772.5666666666667,0.2857301361206694,0.010290374077527498,32446.0,0.285730136217539,25-34,Low,Medium,Low,Poor
31,Male,Divorced,0,Graduate,Yes,36637.0,50581.0,24,1,Semiurban,B,0.1276301347280557,1,6,8,564,0,2023-08-06,2023,8,3,6,1,218,1.380598848158965,2107.5416666666665,0.6902994238533833,0.011150431980167446,36637.0,0.6902994240606409,25-34,Low,Large,Low,Fair
26,Male,Married,1,Graduate,No,55743.0,17247.0,60,1,Urban,B,0.1105120458313734,0,4,8,686,0,2023-02-20,2023,2,1,0,0,51,0.30940207739088316,287.45,0.0618804154648554,0.03977503333682524,27871.5,0.061880415477066526,25-34,Low,Small,Low,Good
33,Male,Single,0,Graduate,No,69821.0,56247.0,48,0,Urban,A,0.0649980578480914,4,6,4,334,1,2023-02-12,2023,2,1,6,1,43,0.8055885765027714,1171.8125,0.2013971440910791,0.005938094476044267,69821.0,0.20139714412280837,25-34,Medium,Large,Very Low,Very Poor
39,Male,Married,0,Graduate,No,28641.0,10816.0,12,1,Urban,A,0.1172720801543806,2,1,6,629,1,2023-12-11,2023,12,4,0,0,345,0.37764044551517056,901.3333333333334,0.3776404453569469,0.05815458579343985,28641.0,0.3776404455019852,35-44,Very Low,Small,Low,Good
53,Female,Single,1,Graduate,No,34848.0,26959.0,36,1,Urban,C,0.0410928997832098,1,7,8,637,0,2023-09-02,2023,9,3,5,1,245,0.7736168503213958,748.8611111111111,0.2578722833516663,0.023628472865327776,17424.0,0.2578722834330653,45-54,Low,Medium,Very Low,Good
36,Male,Married,1,Not Graduate,Yes,67671.0,39525.0,36,1,Urban,A,0.4198830415391208,1,9,7,559,1,2023-12-03,2023,12,4,6,1,337,0.584075896617458,1097.9166666666667,0.19469196550462822,0.014142947501223455,33835.5,0.19469196553627566,35-44,Medium,Medium,Very High,Fair
37,Male,Married,2,Not Graduate,No,47166.0,56186.0,48,0,Urban,C,0.064135821734565,0,5,8,318,1,2023-04-23,2023,4,2,6,1,113,1.1912394521477336,1170.5416666666667,0.29780986296116446,0.005659772897062262,15722.0,0.2978098630306193,35-44,Low,Large,Very Low,Very Poor
34,Male,Divorced,2,Not Graduate,No,18007.0,26211.0,36,0,Urban,A,0.0852024527881139,1,2,12,300,1,2023-08-10,2023,8,3,3,0,222,1.4556005997667574,728.0833333333334,0.4852001995989114,0.011445576284329267,6002.333333333333,0.4852001998953074,25-34,Very Low,Medium,Very Low,Very Poor
18,Female,Divorced,0,Graduate,No,23234.0,8380.0,36,1,Urban,B,0.1687399299258456,0,4,10,482,0,2023-04-22,2023,4,2,5,1,112,0.3606783162606525,232.77777777777777,0.12022610535812257,0.0575178997544728,23234.0,0.1202261054150429,18-24,Very Low,Very Small,Low,Poor
34,Male,Married,2,Not Graduate,No,23598.0,18736.0,60,0,Rural,C,0.0290567642332141,1,4,10,300,0,2023-12-14,2023,12,4,3,0,348,0.7939655903042631,312.26666666666665,0.15879311798010348,0.01601195559265521,7866.0,0.15879311805412352,25-34,Very Low,Small,Very Low,Very Poor
35,Male,Single,1,Not Graduate,Yes,29500.0,37652.0,12,1,Semiurban,E,0.2349450551772697,1,6,8,421,1,2023-04-10,2023,4,2,0,0,100,1.2763389830508474,3137.6666666666665,1.2763389825316587,0.011181344948178547,14750.0,1.2763389830075818,35-44,Very Low,Medium,Medium,Poor
59,Male,Divorced,0,Graduate,No,43691.0,56631.0,36,1,Semiurban,B,0.1757975486948695,1,4,10,666,1,2023-06-26,2023,6,2,0,0,177,1.2961708360989677,1573.0833333333333,0.43205694524765553,0.011760343274677114,43691.0,0.43205694535643363,55-64,Low,Large,Low,Good
33,Female,Single,1,Graduate,No,93210.0,61402.0,36,1,Semiurban,D,0.3533004873820017,1,4,5,615,0,2023-09-16,2023,9,3,5,1,259,0.6587490612595215,1705.611111111111,0.21958302039157104,0.010015960392006515,46605.0,0.21958302041748473,25-34,Medium,Large,High,Good
38,Female,Married,3,Graduate,No,34839.0,31764.0,12,0,Urban,D,0.0800792023032157,1,5,5,347,1,2023-02-26,2023,2,1,6,1,57,0.9117368466373892,2647.0,0.9117368463233491,0.010924316836326524,8709.75,0.9117368466112191,35-44,Low,Medium,Very Low,Very Poor
34,Male,Single,0,Graduate,No,50501.0,56970.0,12,1,Rural,B,0.0770817881889907,2,5,14,548,0,2023-08-14,2023,8,3,0,0,226,1.1280964733371617,4747.5,1.1280964730691043,0.009619097770587693,50501.0,1.1280964733148235,25-34,Low,Large,Very Low,Fair
23,Male,Married,0,Graduate,No,64017.0,94031.0,36,0,Semiurban,D,0.0456507711055636,0,9,5,300,1,2023-06-03,2023,6,2,5,1,154,1.468844213255854,2611.972222222222,0.4896147376601729,0.0031904371962098626,64017.0,0.4896147377443031,18-24,Medium,Large,Very Low,Very Poor
46,Female,Widowed,1,Graduate,No,76374.0,90966.0,24,0,Semiurban,C,0.1517987347843723,0,2,5,419,1,2023-10-20,2023,10,4,4,0,293,1.1910597847434992,3790.25,0.595529892278179,0.004606116570975902,38187.0,0.595529892363952,45-54,Medium,Large,Low,Poor
42,Male,Single,0,Graduate,No,64049.0,74038.0,36,0,Rural,A,0.1399982409076379,0,4,4,328,1,2023-08-08,2023,8,3,1,0,220,1.1559587191056848,2056.6111111111113,0.3853195729630361,0.004430157486636185,64049.0,0.38531957302921227,35-44,Medium,Large,Low,Very Poor
42,Female,Married,2,Graduate,No,24997.0,33903.0,48,0,Rural,E,0.0406550953589191,0,3,3,300,1,2023-02-06,2023,2,1,0,0,37,1.3562827539304716,706.3125,0.33907068831984444,0.0088487744444784,8332.333333333334,0.33907068846905347,35-44,Very Low,Medium,Very Low,Very Poor
25,Male,Married,1,Graduate,Yes,17582.0,23486.0,48,1,Urban,A,0.0875670793887327,1,3,7,523,1,2023-03-01,2023,3,1,2,0,60,1.3357979752019111,489.2916666666667,0.33394949357255177,0.02226858553937373,8791.0,0.3339494937814839,25-34,Very Low,Small,Very Low,Fair
49,Male,Divorced,1,Not Graduate,Yes,26520.0,14471.0,36,1,Rural,B,0.1132684997705336,1,2,8,438,1,2023-04-05,2023,4,2,2,0,95,0.5456636500754147,401.97222222222223,0.1818878832761694,0.030267431412461653,13260.0,0.18188788335161307,45-54,Very Low,Small,Low,Poor
20,Male,Divorced,2,Not Graduate,No,39507.0,50815.0,36,1,Rural,B,0.2730901142831997,0,3,6,415,1,2023-05-06,2023,5,2,5,1,126,1.2862277571063356,1411.5277777777778,0.42874258557188405,0.008166879858148837,13169.0,0.4287425856912596,18-24,Low,Large,Medium,Poor
40,Male,Single,1,Graduate,Yes,25046.0,10941.0,24,1,Rural,C,0.2319327193258351,0,5,10,492,1,2023-06-06,2023,6,2,1,0,157,0.436836221352711,455.875,0.2184181105717074,0.04496846722923238,12523.0,0.21841811066763483,35-44,Very Low,Small,Medium,Poor
56,Female,Single,0,Graduate,No,16114.0,6919.0,24,1,Urban,C,0.0690898175694178,1,5,11,652,0,2023-09-02,2023,9,3,5,1,245,0.4293781804641926,288.2916666666667,0.21468909007221865,0.09423327069023944,16114.0,0.21468909021877317,55-64,Very Low,Very Small,Very Low,Good
25,Female,Married,0,Graduate,Yes,19777.0,6471.0,36,1,Rural,B,0.0976489376441946,1,7,8,489,1,2023-05-12,2023,5,2,4,0,132,0.32719826060575413,179.75,0.10906608680240719,0.07556791839351445,19777.0,0.10906608686306993,25-34,Very Low,Very Small,Very Low,Poor
29,Male,Married,0,Graduate,No,163291.0,167244.0,60,0,Semiurban,B,0.1463769515576079,0,6,6,395,1,2023-06-17,2023,6,2,5,1,168,1.0242083152163928,2787.4,0.20484166302822507,0.0023618186601470797,154609.92500000002,0.2048416630420241,25-34,High,Very Large,Low,Very Poor
35,Female,Married,2,Graduate,No,32544.0,20584.0,24,0,Semiurban,A,0.0949285346119657,0,3,6,319,1,2023-11-25,2023,11,4,5,1,329,0.6324975417895772,857.6666666666666,0.3162487707781777,0.01549747376527898,10848.0,0.31624877088507103,35-44,Low,Small,Very Low,Very Poor
29,Male,Single,1,Not Graduate,No,89327.0,41599.0,36,0,Urban,A,0.1332089448451562,0,8,9,306,1,2023-03-12,2023,3,1,6,1,71,0.4656934633425504,1155.5277777777778,0.15523115442666338,0.007355946056218757,44663.5,0.15523115444577903,25-34,Medium,Medium,Low,Very Poor
19,Male,Single,2,Graduate,No,32293.0,19240.0,48,1,Urban,D,0.1144234580037139,0,7,10,495,1,2023-06-26,2023,6,2,0,0,177,0.5957947542811135,400.8333333333333,0.1489486885149294,0.02572765072631353,10764.333333333334,0.14894868856566598,18-24,Low,Small,Low,Poor
35,Male,Married,2,Not Graduate,No,53976.0,54422.0,48,1,Urban,D,0.2250100717029976,1,5,7,520,1,2023-04-30,2023,4,2,6,1,120,1.0082629316733362,1133.7916666666667,0.25206573286229456,0.009554959391247014,17992.0,0.25206573291366413,35-44,Low,Large,Medium,Fair
24,Female,Single,2,Not Graduate,No,33806.0,49308.0,60,1,Semiurban,B,0.1977759592384391,0,7,8,364,1,2023-10-22,2023,10,4,6,1,295,1.4585576524877242,821.8,0.291711530393997,0.00738216922188322,11268.666666666666,0.2917115304889158,18-24,Low,Medium,Low,Very Poor
39,Female,Divorced,2,Graduate,No,36448.0,13516.0,24,1,Urban,A,0.0834928389781799,0,6,12,560,1,2023-01-11,2023,1,1,2,0,11,0.37082967515364357,563.1666666666666,0.18541483751577648,0.04143237643966911,12149.333333333334,0.18541483757173466,35-44,Low,Small,Very Low,Fair
25,Female,Single,0,Graduate,No,53594.0,28377.0,12,1,Urban,B,0.0550473375136165,1,2,7,534,1,2023-03-01,2023,3,1,2,0,60,0.5294809120423928,2364.75,0.529480911923839,0.01881805687638517,53594.0,0.5294809120325134,25-34,Low,Medium,Very Low,Fair
50,Female,Single,0,Graduate,Yes,29696.0,32736.0,36,1,Rural,B,0.2743471451112697,0,9,8,638,0,2023-04-18,2023,4,2,1,0,108,1.1023706896551724,909.3333333333334,0.36745689640323675,0.01948924731123261,29696.0,0.3674568965393502,45-54,Very Low,Medium,Medium,Good
27,Female,Widowed,2,Graduate,No,19988.0,9019.0,24,1,Rural,D,0.1138605358448546,0,5,8,523,1,2023-11-14,2023,11,4,1,0,318,0.4512207324394637,375.7916666666667,0.22561036608428434,0.0579886905357591,6662.666666666667,0.22561036620844455,25-34,Very Low,Very Small,Low,Fair
31,Female,Married,3,Graduate,No,24279.0,33627.0,36,0,Semiurban,A,0.1626906838227134,1,3,8,313,1,2023-09-12,2023,9,3,1,0,255,1.3850240948968244,934.0833333333334,0.4616746980707568,0.009307996550114253,6069.75,0.4616746982799261,25-34,Very Low,Medium,Low,Very Poor
43,Female,Married,1,Not Graduate,No,24214.0,22779.0,60,1,Rural,B,0.1144628388680286,1,2,5,422,1,2023-05-31,2023,5,2,2,0,151,0.9407367638556207,379.65,0.18814735267788185,0.018525835198273593,12107.0,0.18814735276335393,35-44,Very Low,Small,Low,Poor
22,Female,Single,1,Not Graduate,No,37868.0,36892.0,48,1,Semiurban,C,0.0857511917091152,0,2,8,351,1,2023-12-01,2023,12,4,4,0,335,0.9742262596387451,768.5833333333334,0.24355656483250562,0.009514257833418784,18934.0,0.24355656490325456,18-24,Low,Medium,Very Low,Very Poor
37,Male,Married,1,Not Graduate,Yes,14072.0,20255.0,24,1,Urban,E,0.1643526108652159,1,8,7,492,1,2023-06-19,2023,6,2,0,0,170,1.439383172256964,843.9583333333334,0.7196915855147598,0.02429029869048184,7036.0,0.7196915860773385,35-44,Very Low,Small,Low,Poor
48,Male,Married,1,Graduate,Yes,42302.0,47894.0,24,1,Semiurban,A,0.134780046422735,0,5,9,644,0,2023-02-20,2023,2,1,0,0,51,1.1321923313318518,1995.5833333333333,0.5660961655053389,0.01344636071296099,21151.0,0.5660961656525437,45-54,Low,Medium,Low,Good
18,Male,Married,0,Graduate,No,68401.0,50418.0,60,1,Semiurban,A,0.1440165765885001,0,2,9,576,1,2023-09-14,2023,9,3,3,0,257,0.7370944869227058,840.3,0.14741889735867858,0.011424491252897288,68401.0,0.14741889738238595,18-24,Medium,Large,Low,Fair
36,Male,Divorced,0,Graduate,No,28169.0,29819.0,36,1,Urban,E,0.1644666338218731,0,1,12,542,0,2023-12-02,2023,12,4,5,1,336,1.0585750292875147,828.3055555555555,0.35285834294552054,0.018176330526906457,28169.0,0.3528583430833117,35-44,Very Low,Medium,Low,Fair
37,Male,Married,0,Graduate,Yes,26178.0,8888.0,60,1,Urban,B,0.0570692569514572,0,8,5,646,0,2023-02-04,2023,2,1,5,1,35,0.3395217358086943,148.13333333333333,0.0679043471306115,0.07268226821864511,26178.0,0.06790434715914491,35-44,Very Low,Very Small,Very Low,Good
42,Male,Married,0,Graduate,No,97116.0,101585.0,48,1,Urban,C,0.0662977965120729,1,6,7,746,1,2023-04-25,2023,4,2,1,0,115,1.046017134148853,2116.3541666666665,0.2615042835049008,0.0073436038784530835,97116.0,0.26150428353452054,35-44,Medium,Very Large,Very Low,Very Good
22,Female,Married,2,Graduate,No,75810.0,85064.0,60,1,Semiurban,D,0.1395391514715153,1,5,12,610,1,2023-09-15,2023,9,3,4,0,258,1.122068328716528,1417.7333333333333,0.22441366570778307,0.007171071193370039,25270.0,0.22441366574034544,18-24,Medium,Large,Low,Good
21,Male,Married,1,Graduate,No,44971.0,19046.0,60,1,Urban,B,0.1949184820596176,0,5,9,545,0,2023-03-14,2023,3,1,1,0,73,0.4235173778657357,317.43333333333334,0.08470347555054498,0.028614932267740475,22485.5,0.08470347557126362,18-24,Low,Small,Low,Fair
40,Male,Single,0,Not Graduate,No,24990.0,28848.0,36,1,Rural,B,0.1080428579274078,0,5,6,442,1,2023-05-02,2023,5,2,1,0,122,1.1543817527010805,801.3333333333334,0.3847939173822519,0.015321686078226508,24990.0,0.3847939175516289,35-44,Very Low,Medium,Low,Poor
37,Male,Married,1,Not Graduate,No,48626.0,15092.0,48,1,Urban,B,0.1278444619603052,0,5,10,535,1,2023-08-31,2023,8,3,3,0,243,0.3103689384280015,314.4166666666667,0.07759223458785204,0.03544924463056923,24313.0,0.07759223460540468,35-44,Low,Small,Low,Fair
37,Female,Married,1,Graduate,No,21932.0,10054.0,36,1,Semiurban,D,0.0710246814202006,0,3,8,514,1,2023-01-12,2023,1,1,3,0,12,0.4584169250410359,279.27777777777777,0.15280564159673835,0.05112393076873643,10966.0,0.15280564167337804,35-44,Very Low,Small,Very Low,Fair
38,Male,Married,3,Not Graduate,Yes,18742.0,15213.0,24,0,Rural,D,0.0918054945298734,0,5,5,300,1,2023-11-03,2023,11,4,4,0,307,0.8117063280332942,633.875,0.4058531637567902,0.019719976334732138,4685.5,0.4058531639949923,35-44,Very Low,Small,Very Low,Very Poor
28,Male,Married,1,Graduate,Yes,45528.0,51171.0,24,1,Rural,C,0.0896143285959517,1,6,7,571,0,2023-01-01,2023,1,1,6,1,1,1.1239457037427518,2132.125,0.5619728517232544,0.011158664086862507,22764.0,0.5619728518590325,25-34,Low,Large,Very Low,Fair
37,Female,Married,1,Graduate,Yes,28591.0,28393.0,36,1,Rural,B,0.1501063558034754,0,5,7,613,1,2023-05-01,2023,5,2,0,0,121,0.9930747438004967,788.6944444444445,0.3310249144612303,0.021589828478090028,14295.5,0.3310249145885876,35-44,Very Low,Medium,Low,Good
37,Female,Divorced,1,Not Graduate,No,13205.0,5724.0,24,1,Urban,B,0.1648274892541357,1,7,8,407,1,2023-04-02,2023,4,2,6,1,92,0.4334721696327149,238.5,0.2167360846193992,0.07110412297849333,6602.5,0.21673608479994425,35-44,Very Low,Very Small,Low,Poor
27,Male,Single,1,Graduate,No,48697.0,12538.0,24,1,Rural,B,0.2963328644162225,0,3,11,509,1,2023-10-13,2023,10,4,4,0,286,0.2574696593219295,522.4166666666666,0.12873482962924168,0.04059658637417478,24348.5,0.12873482965832114,25-34,Low,Small,Medium,Fair
53,Male,Married,0,Not Graduate,No,75364.0,56188.0,36,1,Semiurban,E,0.1641540986042152,1,6,6,644,0,2023-01-11,2023,1,1,2,0,11,0.7455549068520779,1560.7777777777778,0.2485183022444551,0.011461522032970357,75364.0,0.24851830228072846,45-54,Medium,Large,Low,Good
39,Male,Married,1,Graduate,No,50504.0,53671.0,60,1,Rural,D,0.3019349918462476,0,3,6,542,1,2023-11-13,2023,11,4,0,0,317,1.0627079043244099,894.5166666666667,0.21254158081438101,0.010098563469842213,25252.0,0.2125415808606736,35-44,Low,Large,High,Fair
23,Female,Married,0,Not Graduate,No,28299.0,18314.0,36,1,Rural,B,0.1127784176213046,0,5,3,405,1,2023-06-12,2023,6,2,0,0,163,0.6471606770557263,508.72222222222223,0.2157202255937674,0.02211422954995554,28299.0,0.21572022567761923,18-24,Very Low,Small,Low,Poor
41,Male,Married,0,Not Graduate,No,12454.0,7977.0,36,1,Urban,B,0.0313352498859636,0,2,10,476,0,2023-09-21,2023,9,3,3,0,264,0.6405171029388148,221.58333333333334,0.21350570077388242,0.05967155571522232,12454.0,0.2135057009624614,35-44,Very Low,Very Small,Very Low,Poor
25,Male,Single,0,Graduate,No,39072.0,38675.0,24,1,Semiurban,D,0.0937450014016701,0,3,10,472,1,2023-03-29,2023,3,1,2,0,88,0.9898392710892711,1611.4583333333333,0.4949196353926332,0.012204266321597821,39072.0,0.49491963553196866,25-34,Low,Medium,Very Low,Poor
42,Male,Married,3,Graduate,No,26148.0,22108.0,24,1,Urban,B,0.1718890112763378,0,7,6,615,0,2023-09-17,2023,9,3,6,1,260,0.8454948753250726,921.1666666666666,0.4227474374685265,0.027817984438763436,6537.0,0.42274743764636885,35-44,Very Low,Small,Low,Good
46,Male,Single,1,Graduate,Yes,23141.0,31557.0,48,1,Urban,C,0.2235559714528605,0,7,6,637,1,2023-02-26,2023,2,1,6,1,57,1.363683505466488,657.4375,0.340920876189834,0.02018569572455602,11570.5,0.34092087635188967,45-54,Very Low,Medium,Medium,Good
26,Female,Widowed,1,Graduate,No,13720.0,10178.0,48,1,Semiurban,B,0.184161667411881,2,7,6,497,1,2023-09-02,2023,9,3,5,1,245,0.7418367346938776,212.04166666666666,0.18545918351126017,0.04883081154953519,6860.0,0.18545918365995195,25-34,Very Low,Small,Low,Poor
44,Male,Married,1,Graduate,Yes,92827.0,39475.0,36,1,Semiurban,B,0.1277863893257348,0,10,14,740,0,2023-09-06,2023,9,3,2,0,249,0.42525342842061037,1096.5277777777778,0.1417511427885456,0.01874604179813183,46413.5,0.1417511428053431,35-44,Medium,Medium,Low,Very Good
39,Male,Divorced,0,Not Graduate,No,20981.0,8822.0,36,0,Semiurban,A,0.0849839300627716,1,5,6,300,1,2023-12-15,2023,12,4,4,0,349,0.42047566846194173,245.05555555555554,0.14015855607381744,0.03400589435116687,20981.0,0.14015855614730033,35-44,Very Low,Very Small,Very Low,Very Poor
43,Male,Married,0,Graduate,No,14606.0,3040.0,48,1,Rural,A,0.1241923759199196,1,6,6,585,1,2023-09-16,2023,9,3,5,1,259,0.20813364370806517,63.333333333333336,0.05203341088426667,0.14906700617285645,14606.0,0.05203341092345382,35-44,Very Low,Very Small,Low,Fair
53,Male,Married,1,Not Graduate,No,84738.0,42467.0,12,0,Semiurban,A,0.1238794650193739,0,6,5,368,1,2023-11-04,2023,11,4,5,1,308,0.5011565059359437,3538.9166666666665,0.5011565058649734,0.008665552075525336,42369.0,0.5011565059300296,45-54,Medium,Medium,Low,Very Poor
32,Male,Married,0,Not Graduate,No,36883.0,37356.0,36,1,Rural,B,0.0476410929283932,0,4,7,463,1,2023-01-25,2023,1,1,2,0,25,1.0128243364151506,1037.6666666666667,0.3376081120285417,0.012394260627144387,36883.0,0.33760811212923003,25-34,Low,Medium,Very Low,Poor
27,Female,Divorced,0,Graduate,Yes,34131.0,17075.0,48,1,Rural,A,0.2509578221462634,1,5,7,496,1,2023-08-07,2023,8,3,0,0,219,0.5002783393396033,355.7291666666667,0.12506958479092806,0.029048316250128943,34131.0,0.12506958483123642,25-34,Low,Small,Medium,Poor
26,Female,Divorced,1,Graduate,Yes,42391.0,33839.0,48,0,Rural,B,0.1083986097427738,0,3,4,312,1,2023-05-12,2023,5,2,4,0,132,0.7982590644240523,704.9791666666666,0.19956476604952048,0.009220130618244626,21195.5,0.19956476610130536,25-34,Low,Medium,Low,Very Poor
26,Female,Single,0,Graduate,No,45154.0,11686.0,12,1,Rural,A,0.0409890061661011,0,7,4,511,0,2023-04-18,2023,4,2,1,0,108,0.258803206803384,973.8333333333334,0.25880320673460516,0.043727537220286876,45154.0,0.2588032067976524,25-34,Low,Small,Very Low,Fair
34,Female,Married,0,Graduate,No,40401.0,26352.0,24,1,Semiurban,B,0.313913912677623,0,4,10,635,0,2023-03-01,2023,3,1,2,0,60,0.6522610826464691,1098.0,0.32613054122636653,0.024096842743469307,40401.0,0.3261305413151622,25-34,Low,Medium,High,Good
38,Female,Married,2,Graduate,No,17096.0,17284.0,48,1,Semiurban,C,0.1732028227246545,0,5,4,501,0,2023-03-27,2023,3,1,0,0,86,1.010996724379972,360.0833333333333,0.2527491809175836,0.028986345751620783,5698.666666666667,0.2527491810802089,35-44,Very Low,Small,Low,Fair
37,Male,Single,1,Graduate,No,16446.0,21473.0,24,1,Rural,E,0.1545557549335408,1,8,8,499,1,2023-08-09,2023,8,3,2,0,221,1.3056670314970205,894.7083333333334,0.6528335152721633,0.02323848553889822,8223.0,0.6528335157088146,35-44,Very Low,Small,Low,Poor
